Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_2	GO:0048522~positive regulation of cellular process	6	0.2263296869105998	0.5148059349271354	XP_017646113, XP_017613984, XP_017602790, XP_017602953, XP_017639022, XP_017608094	497	14	1502	1.2951997700488644	1.0	1.0	1.0
GOTERM_BP_2	GO:0071554~cell wall organization or biogenesis	13	0.49038098830629956	0.5476119249345832	XP_017649413, XP_017626029, XP_017625972, XP_017620463, XP_017633779, XP_017631407, XP_017649582, XP_017631956, XP_017609168, XP_017635343, XP_017632070, XP_017607105, XP_017607226	497	36	1502	1.0913257321708028	1.0	1.0	1.0
GOTERM_BP_2	GO:0048856~anatomical structure development	7	0.2640513013956997	0.6384841272672408	XP_017647335, XP_017615923, XP_017607441, XP_017627515, XP_017646315, XP_017629964, XP_017623868	497	19	1502	1.1134173461823573	1.0	1.0	1.0
GOTERM_BP_2	GO:0044085~cellular component biogenesis	26	0.9807619766125991	0.6477529583444737	XP_017623521, YP_005089053, XP_017616478, XP_017631226, XP_017647155, XP_017631845, XP_017624270, XP_017642829, XP_017610741, XP_017634792, XP_017605694, XP_017634776, XP_017648191, XP_017635343, XP_017639525, XP_017632333, XP_017642788, XP_017606209, XP_017624448, XP_017626701, XP_017620463, YP_005089022, XP_017618229, XP_017621492, XP_017647144, XP_017646891	497	79	1502	0.994625983750605	1.0	1.0	1.0
GOTERM_BP_2	GO:0044767~single-organism developmental process	7	0.2640513013956997	0.6939339445445551	XP_017647335, XP_017615923, XP_017607441, XP_017627515, XP_017646315, XP_017629964, XP_017623868	497	20	1502	1.0577464788732396	1.0	1.0	1.0
GOTERM_BP_2	GO:0006914~autophagy	2	0.07544322897019992	0.6998378888112354	XP_017624097, XP_017608329	497	3	1502	2.0147551978537894	1.0	1.0	1.0
GOTERM_BP_2	GO:0033036~macromolecule localization	26	0.9807619766125991	0.7306575628758398	XP_017617146, XP_017623580, XP_017646181, XP_017637448, XP_017610984, XP_017608329, XP_017650143, XP_017623548, XP_017607716, XP_017621249, XP_017642923, XP_017642174, XP_017623012, XP_017624245, XP_017619814, XP_017638928, XP_017616803, XP_017639636, XP_017603085, XP_017607104, XP_017603065, XP_017634884, XP_017632025, XP_017639496, XP_017634060, XP_017608419	497	82	1502	0.958237228247534	1.0	1.0	1.0
GOTERM_BP_2	GO:0009056~catabolic process	30	1.131648434552999	0.7390403632729166	XP_017647335, XP_017649413, XP_017646125, XP_017617185, XP_017623066, XP_017626278, XP_017627444, XP_017643235, XP_017626772, XP_017631407, XP_017649057, XP_017616717, XP_017637328, XP_017605652, XP_017615872, XP_017650163, XP_017642666, XP_017627810, XP_017642212, XP_017624102, XP_017633779, XP_017616127, XP_017647363, XP_017615725, XP_017612414, XP_017615845, XP_017603083, XP_017618390, XP_017619383, XP_017607924	497	95	1502	0.9543577252991634	1.0	1.0	1.0
GOTERM_BP_2	GO:0042221~response to chemical	7	0.2640513013956997	0.7434222205133638	XP_017649646, XP_017639705, XP_017602790, XP_017630993, XP_017638535, XP_017628153, XP_017603405	497	21	1502	1.0073775989268947	1.0	1.0	1.0
GOTERM_BP_2	GO:0065009~regulation of molecular function	4	0.15088645794039984	0.7601107911634835	XP_017649976, XP_017632236, XP_017602790, XP_017607519	497	11	1502	1.0989573806475217	1.0	1.0	1.0
GOTERM_BP_2	GO:0048583~regulation of response to stimulus	3	0.1131648434552999	0.8004991590930517	XP_017602790, XP_017640574, XP_017616203	497	8	1502	1.1332997987927564	1.0	1.0	1.0
GOTERM_BP_2	GO:0009719~response to endogenous stimulus	4	0.15088645794039984	0.8571731077814497	XP_017649646, XP_017630993, XP_017628153, XP_017603405	497	13	1502	0.9298870143940567	1.0	1.0	1.0
